カテゴリ	テーマ名	銘柄コード	銘柄名	寄与度
社会資本	電力販売契約(PPA)	1810	松井建設	
社会資本	電力販売契約(PPA)	1939	四電工	
社会資本	電力販売契約(PPA)	1941	中電工	
社会資本	電力販売契約(PPA)	3150	グリムス	
社会資本	電力販売契約(PPA)	3289	東急不動産ホールディングス	
社会資本	電力販売契約(PPA)	3863	日本製紙	
社会資本	電力販売契約(PPA)	4245	ダイキアクシス	
社会資本	電力販売契約(PPA)	5074	テスホールディングス	
社会資本	電力販売契約(PPA)	5901	東洋製罐グループホールディングス	
社会資本	電力販売契約(PPA)	6092	エンバイオ・ホールディングス	
社会資本	電力販売契約(PPA)	6787	メイコー	
社会資本	電力販売契約(PPA)	7486	サンリン	
社会資本	電力販売契約(PPA)	8070	東京産業	
社会資本	電力販売契約(PPA)	8131	ミツウロコグループホールディングス	
社会資本	電力販売契約(PPA)	8793	NECキャピタルソリューション	
社会資本	電力販売契約(PPA)	8897	MIRARTHホールディングス	
社会資本	電力販売契約(PPA)	9519	レノバ	
社会資本	電力販売契約(PPA)	9960	東テク	
社会資本	トンネル	1719	安藤ハザマ	
社会資本	トンネル	1720	東急建設	
社会資本	トンネル	1793	大本組	
社会資本	トンネル	1798	守谷商会	
社会資本	トンネル	1801	大成建設	
社会資本	トンネル	1803	清水建設	
社会資本	トンネル	1807	佐藤渡辺	
社会資本	トンネル	1811	錢高組	
社会資本	トンネル	1812	鹿島	
社会資本	トンネル	1813	不動テトラ	
社会資本	トンネル	1815	鉄建建設	
社会資本	トンネル	1820	西松建設	
社会資本	トンネル	1822	大豊建設	
社会資本	トンネル	1826	佐田建設	
社会資本	トンネル	1832	北海電工	
社会資本	トンネル	1833	奥村組	
社会資本	トンネル	1844	大盛工業	
社会資本	トンネル	1860	戸田建設	
社会資本	トンネル	1861	熊谷組	
社会資本	トンネル	1867	植木組	
社会資本	トンネル	1869	名工建設	
社会資本	トンネル	1892	徳倉建設	
社会資本	トンネル	1899	福田組	
社会資本	トンネル	1914	日本基礎技術	
社会資本	トンネル	1926	ライト工業	
社会資本	トンネル	1999	サイタホールディングス	
社会資本	トンネル	2498	オリエンタルコンサルタンツホールディングス	
社会資本	トンネル	256A	飛島ホールディングス	
社会資本	トンネル	3420	ケー・エフ・シー	
社会資本	トンネル	3537	昭栄薬品	
社会資本	トンネル	3907	シリコンスタジオ	
社会資本	トンネル	4625	アトミクス	
社会資本	トンネル	5076	インフロニア・ホールディングス	
社会資本	トンネル	5268	旭コンクリート工業	
社会資本	トンネル	5269	日本コンクリート工業	
社会資本	トンネル	5282	ジオスター	
社会資本	トンネル	5284	ヤマウホールディングス	
社会資本	トンネル	5290	ベルテクスコーポレーション	
社会資本	トンネル	5446	北越メタル	
社会資本	トンネル	5715	古河機械金属	
社会資本	トンネル	5911	横河ブリッジホールディングス	
社会資本	トンネル	6364	AIRMAN	
社会資本	トンネル	6365	電業社機械製作所	
社会資本	トンネル	6744	能美防災	
社会資本	トンネル	7917	ZACROS	
社会資本	トンネル	9678	カナモト	
社会資本	トンネル	9960	東テク	
社会資本	動物病院	194A	WOLVES HAND	S
社会資本	動物病院	6039	日本動物高度医療センター	S
社会資本	動物病院	7427	エコートレーディング	
社会資本	動物病院	8289	Olympicグループ	
社会資本	動物病院	8715	アニコム ホールディングス	
社会資本	動物病院	9842	アークランズ	
社会資本	道路工事	1776	三井住建道路	
社会資本	道路工事	1788	三東工業社	
社会資本	道路工事	1801	大成建設	
社会資本	道路工事	1802	大林組	
社会資本	道路工事	1803	清水建設	
社会資本	道路工事	1807	佐藤渡辺	
